image_link,group_id,entity_name,entity_value,extracted_text
https://m.media-amazon.com/images/I/61ptgk7Z6NL.jpg,459516,item_weight,200 gram,Made of Nature--neuherbs--R--Green--Coffee--Naturally--Gluten Free--Powder--Made from Unroasted--Sourceof--Arabica Coffee Beans--Chlorogenic--Acid--Helps in Weight--Management^--200g--ASKAN EXPERT--+919899080448--Net Qty.--00
https://m.media-amazon.com/images/I/61mR0nvTi2L.jpg,483370,item_weight,2460.0 gram,Juliana--Giuliano--wostian--06.07.2021--16.2021
https://m.media-amazon.com/images/I/71kKyflqh-L.jpg,178958,maximum_weight_recommendation,7 kilogram,LIVINGBASICS--Serves All Your Storage Needs--2222222--IN THE BOX--No Tools.--7--Required--Weight Handling--Weight Handling--7--Capacity when--10--Capacity when--KG--Extended--KG--Not Extended--(Evenly Distributed)
https://m.media-amazon.com/images/I/81jraWFAHEL.jpg,654649,item_weight,6.0 ton,6 months--to 5 years
https://m.media-amazon.com/images/I/61q8BFKyG5L.jpg,416664,item_weight,2.5 kilogram,"Basis E27--Verwenden Sie eine--Gluhlampe oder eine--LED-Lampe (nicht im--Lieferumfang enthalten--000--Seilschalter--Auch im Dunkeln einfach ein---und auszuschalten--Kabelsammler--Um das Kabel in der richtigen--Reihenfolge anzuordnen--3 Regale zu organisieren--Es kann das Gewicht von 2,5 kg--tragen"
https://m.media-amazon.com/images/I/711pKODV8fL.jpg,752266,wattage,60.0 watt,10 cm--E27--MAX 60W--(BULB NOT INCLUDED)--Chain adjustable-- cm--Specification--Color:--Black--Glass Type:--Water ripple glass--30 cm--Housing Material:--Aluminum--Voltage:--110-240V--Maximum Wattage:--60W--Bulb Base:--E27--Note:--Bulb are not included--19 cm
https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,wattage,21.6 watt,"Product Information Sheet.--COMMISSION DELEGATED REGULATION (EU) 2019/2013 with regard to energy labelling of--electronic displays--Parameter--Parameter or value and.--Unit-- precision--Supplier's name or trademark..-- SONY--Supplier's address.--Sony - Public contact, Da--Vincilaan 7-D1, B-1935 Za---ventem, BE--2.-- Model identifier-- SDM-F27M30--3.--Energy Efficiency Class for Standard Dynamic Range--T--(SDR)--4.--On mode power demand in SDR--21,6--w--5.-- Energy Efficiency Class for High Dynamic Range--G--(HDR)--6.--On mode power demand in HDR, if implemented--31,1--W--7.--Off mode, power demand, if applicable.--0,3--w--8.--Standby mode power demand, if applicable--0,5--w--9.--Networked standby mode power demand, if applic---n.a.--w--able--10.-- Electronic display category--Monitor--11.-- Size ratio--16--9--12.--Screen resolution--1 920--1 080--pixels--13.--Screen diagonal--68,6--cm--14.--Screen diagonal--27--inches--15.--Visible screen area--20,1--dm2--16.-- Panel technology used--LED LCD--17.-- Automatic Brightness Control (ABC) available--No--18.-- Voice recognition sensor available--No--19.-- Room presence sensor available--No--20.-- Image refresh frequency rate (default)--60--Hz--21.-- Minimum guaranteed availability of software and-- Years--firmware updates (from the date of end of the--placement on the market)--22.-- Minimum guaranteed availability of spare parts--Years--7--(from the date of end of the placement on the mar---ket)--23.--Minimum guaranteed product support.-- Years-- Minimum duration of the general guarantee offered--Years--by the supplier--24.-- Power supply type-- External--25.--External power supply (non standardized and included in the product box)--i-- ACDP-120D01 T--ii-- Input voltage--240v--iii-- Output voltage--19,5|v--26.-- External standardised power supply (or suitable one if not included in the product box)--Required output voltage--V--ii-- iii-- Required delivered current (minimum)--A--iv-- Required current frequency---Hz"
https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,voltage,240.0 volt,"Product Information Sheet.--COMMISSION DELEGATED REGULATION (EU) 2019/2013 with regard to energy labelling of--electronic displays--Parameter--Parameter or value and.--Unit-- precision--Supplier's name or trademark..-- SONY--Supplier's address.--Sony - Public contact, Da--Vincilaan 7-D1, B-1935 Za---ventem, BE--2.-- Model identifier-- SDM-F27M30--3.--Energy Efficiency Class for Standard Dynamic Range--T--(SDR)--4.--On mode power demand in SDR--21,6--w--5.-- Energy Efficiency Class for High Dynamic Range--G--(HDR)--6.--On mode power demand in HDR, if implemented--31,1--W--7.--Off mode, power demand, if applicable.--0,3--w--8.--Standby mode power demand, if applicable--0,5--w--9.--Networked standby mode power demand, if applic---n.a.--w--able--10.-- Electronic display category--Monitor--11.-- Size ratio--16--9--12.--Screen resolution--1 920--1 080--pixels--13.--Screen diagonal--68,6--cm--14.--Screen diagonal--27--inches--15.--Visible screen area--20,1--dm2--16.-- Panel technology used--LED LCD--17.-- Automatic Brightness Control (ABC) available--No--18.-- Voice recognition sensor available--No--19.-- Room presence sensor available--No--20.-- Image refresh frequency rate (default)--60--Hz--21.-- Minimum guaranteed availability of software and-- Years--firmware updates (from the date of end of the--placement on the market)--22.-- Minimum guaranteed availability of spare parts--Years--7--(from the date of end of the placement on the mar---ket)--23.--Minimum guaranteed product support.-- Years-- Minimum duration of the general guarantee offered--Years--by the supplier--24.-- Power supply type-- External--25.--External power supply (non standardized and included in the product box)--i-- ACDP-120D01 T--ii-- Input voltage--240v--iii-- Output voltage--19,5|v--26.-- External standardised power supply (or suitable one if not included in the product box)--Required output voltage--V--ii-- iii-- Required delivered current (minimum)--A--iv-- Required current frequency---Hz"
https://m.media-amazon.com/images/I/719SXCcE+yL.jpg,749917,item_weight,1300.0 gram,"ITEM NAME:--Takedown Recurve Bow--BRAND:--TOPARCHERY--BOW WEIGHT:--1300g--BOW LENGHT:--60""--STRING LENGHT:--57""--BRACE HEIGHT:--7-8""--DRAW WEIGHT:--30lbs-50lbs--BOW RISER:--15""--BOW RISER MATERIL:--Technology wood"
https://m.media-amazon.com/images/I/71KGqjaeU3L.jpg,271537,voltage,120.0 volt,"Jebaoo--E204083--Submersible Pumpe--UL--PP-377--US--120V0.082A60Hz--ac--IMPEDANCE PROTECTED--Acceptable For Indoor And Outdoor Use--LISTED--63VF--1.To reduce the risk of electric shock, connect only to a--properly grounded, grounding type receptacle--2.To reduce the risk of electric shock, Install Only On A--Circuit Protected By A Ground-Fault Circuit-Intemupter(GFCI--3.Risk of electric shock-This pump has not been investigated--for use in swimming pool or marine areas.--This Pump Has Been Evaluated for Use With Water Only.--Jebao Electrical Appliances Co.Ltd.--Website:www.jebao.com--E-mail: info@jebao.com"
https://m.media-amazon.com/images/I/81pIxwIlH1L.jpg,529606,item_weight,22.0 gram,"NEW--FAST FRAGRANCE--NOUVEAU--PARFUM RAPIDE--YANKee CANDLe--WAX MELTIFONDANT DE CIRE--BORA BORA SHORESIPLAGEDE BORA-BORA--C--YANKEE CANDLE COMPANY(EUROPE)L--#1630640E WM-SGLBR BR SNSTYCE--POPLARWAY EAST,CABOT PARK,AVONM--BRISTOLBS11OYHUNITEDKINGDOM--YANKEE CANDLE S.R.O.PRUMYSLOVA--038581""114026--ZONA JOSEPHHAVRAN U MOSTU,--22 g--MADE INVIETNAM--43501,CZECH REPUBLIC--WYPRODUKOWANO WWIETNAMIE--0080086588466WWW.YANKEECANDLE.CO.UK"
https://m.media-amazon.com/images/I/81dTA+JL8hL.jpg,529606,item_weight,22.0 gram,Warmers sold separately--Bruleurs vendus separement--FART-EMGRANCE--YANKee CANDLe--WAX MELT|FONDANT DE CIRE--22 g|wP
https://m.media-amazon.com/images/I/91YXnPoBr9L.jpg,529606,item_weight,22.0 gram,FARTURARANEE--YANKee CANDLe--WAX MELT |FONDANT DE CIRE--YANKee CANDLE--NDLe--VD--YAN--WA--FARTURAGRANEE--YANKee CANDLe--EXOTIC AC--TDE--YANKee CANDLe
https://m.media-amazon.com/images/I/61ssSqT8LBL.jpg,483370,item_weight,2022.0 gram,Porenty.
https://m.media-amazon.com/images/I/71rMtEbiU2L.jpg,932012,item_weight,220.0 gram,ROLL SHADE--22OGSMMPERMEABLE FABRIC--PROFESSIONAL--HANDMADE--DURABLE
https://m.media-amazon.com/images/I/71DngBpcvfL.jpg,932012,item_weight,220.0 gram,"ROLL SHADE--22OGSMPERMEABLEFABRIC--DETAILS--PULLEYDESIGN MAKES IT EASIER FOR--USERSTO ROLLUP AND DOWN THE ROLLER--SHADE.IF YOU ENCOUNTER ANYPROBLEMS--DURINGINSTALLATION,FEELFREE TO--CONTACTUS.--3--220--YEARS--WSD--WARRENTY--WATERPROOF--PROTECTION--SIZE--CUSTOMIZED"
https://m.media-amazon.com/images/I/81eYKrxwPeL.jpg,396159,item_weight,240.0 gram,"ZWOLTEX--SINCE1946--JACQUARD WEBTECHNIK--Unsere Muster sind gewebt, nicht gedruckt!--Keine Druckfarben--Ausbleichsicher--100% Agyptische--Baumwolle--zahlt auf Grund der weichen--und strapazierfahigen--Eigenschaften zu den--hochwertigsten Rohstoffen!--240g/m2"
https://m.media-amazon.com/images/I/41yG6r50SGL.jpg,477578,item_weight,47.0 gram,Precise--measurement--More intelligent heart rate monitor HR40--Buetooth--Dual-protocol--Waterproof--Working time--IPX7--340h--Transmission--Net weight--BLE/ANT+--47g--Adjustable Strap--Straplength65~95CM--Minimum wearing size65CM--Maximum wearing size120CM
https://m.media-amazon.com/images/I/61CKA8YZZQL.jpg,731432,item_weight,11 pound,"OPTIMUM--ON--NUTRITION--100% AUTHENTIC--0575750--VISIT: authenticateon.in--TRU SEAL--SERIOUS--MASS--HIGH PROTEIN--MUSCLE BUILDING E--50g--256g--1,251--WEIGHT GAIN FORMULA--CARBSI--CALORIES--PROTEIN'--HELPTANILUSANLE--HELESEWORKOUTS--HALORBONSAKE--VANILLAFLAVOUR--NET WT.--5kg(11b)"
https://m.media-amazon.com/images/I/71GGzJw4lJL.jpg,731432,item_weight,5 kilogram,TRUSTED BY THE WORLD'S BEST--ATHLETES FOR 35 YEARS--1G GLUTAMINE--1243KCAL&50GMPR0TEIN--PERSERVING--(SERVING 2 SCOOPS)--BLEND OF HIGH--QUALITY COMPLETE--ONAUTMUMN--PROTEINS(VEG)--24VITAMINS AND--SERIOUS--MINERALS--MASS--1GM CREATINE--MONOHYDRATE--1.257--50--256g--PER SERVING--CHOCOLATE FLAVOUR--NETWT 5kg(1b)--254GM--CARBS--CHOICE--E--REGULARLY--TESTEDFOR--BANNED--P--SUBSTANCES
https://m.media-amazon.com/images/I/71s4ixwJ35L.jpg,731432,item_weight,6.6 pound,"334 GRAMS--ABOUT2 SCOOPS--SERIOUS MASS PROTEIN--POWDER--710ML--24FLOZ--COLD WATER,MILK OR--OTHERE BEVERAGE--ON--ONAUTRITION--SERIOUS--30-45--MASS--SECONDS--MUSCLEBUILINGGULA--1,251--50g--256--BLEND UNTIL--VANILLAFLAVOUR--NETWT. 3kg(6.6b--DISSOLVED--TAKE ALONG WITH YOUR USUAL--MEALS,NOT INSTEAD OF IT--FORBEGINNERS-STARTWITHHALFSCOOP AND WORKYOUR WAY UPTOAFULLSERVING"
https://m.media-amazon.com/images/I/61oJbgINwyL.jpg,731432,item_weight,3 kilogram,"ON 9--SERIOUS--MASS--VS GENERIC MASS--GAINERS--ON--OPTIMUM--OTHER MASS--NUTRITION--GAINER BRANDS--1g Creatine--Monohydrate--No Creatine--Per Serving--O--1g Glutamine--OU NPTRITION--Per Serving--No Glutamine--O--SERIOUS--VS--HN""--OH--MASS--1,251--50--256--CHOCOLATE FLAVOUR--NETWE 3kg(6.5)--Blend of High--Quality Complete--No High Quality--Proteins--Protein Blend--5"
https://m.media-amazon.com/images/I/71xNXOBXbeL.jpg,731432,item_weight,6.6 pound,50g--PROTEIN--OPTIMUM--256g--UD--NUTRITION--ON--CARBS--SERIOUS--MASS--1257--50g--256g--ELPSBOOST--VANILLA FLAVOUR--NET WT.3 kg (6.6 b)--1251--CALORIES--SUPPORTS--WEIGHTE--MUSCLE BUILDING--*WHEN TAKEN OVER TIME WITH REGULAR RESISTANCE TRAINING
https://m.media-amazon.com/images/I/81ILq5SlokL.jpg,731432,item_weight,5 kilogram,"VANILLA--5kg--Nutrition Information.--Servings Per Container 15--Serving Size 334 g About 2 Scoops--Quantity--Quantity--Quantity--%Daily--Per 1 Scoopt Per Serving Per 100g--Values--(2 Scoops)t--Per Servingt--Energy*--626 kcal--1251 kcal--375 kcal--63%--Protein*--25 g--50g--15g--93%--Carbohydrate^--128 g--256 g--77g---Total Sugars^--10g--20 g--6g--0%---Added Sugars--0g--0g--0g--0%--Total Fat*--1.5g--3g--1g--4%---Saturated Fat--1g--2g--0.6g--9%---Trans Fat--0g--0g--0g--0%--Cholesterol^--75 mg--150 mg--45 mg--O--Sodium--232mg--464 mg--139 mg--23%--Potassium--531mg--1062 mg--318 mg--30%--334GRAMS--710 ml--30-45 SECONDS--Vitamin A--62 g--124 g--37 g--12%--(ABOUT2SCOOP--24FLOZ--BLEND UNTIL--Thiamine--0.07 mg--0.14 mg--0.04 mg--8%--SERIOUS MASS--COLD WATER,MILK--DISSOLVED--Riboflavin--0.1 mg--0.2 mg--0.06 mg--8%--PROTEIN POWDER--OR OTHER BEVERAGE--Niacin--1 mg--2 mg--0.6 mg--11%--Folic Acid--33 g--66 g--20 g--37%--Vitamin B6--0.15mg--0.3 mg--0.1 mg--13%--Vitamin B12--1 g--2 g--0.6 g--91%--Biotin--15 g--30 g--6d6--75%--INGREDIENTS:Maltodextrin (77%)Protein Blend 19% (Whey Protein Concentrate,--2 mg--Calcium Caseinate,Whey Powder(EmulsifierINS 322i.Artificial Flavor (VanillaCreatine--Pantothenic Acid--1 mg--0.6 mg--40%--Monohydrate, Medium Chain Triglycerides Powder, L-Glutamine,Vitamin and Mineral Blend--Vitamin C--2.5 mg--5 mg--1 mg--6%--Sodium Chloride, Calcium Phosphate Tribasic,Magnesium Phosphate, Calcium Lactate,--Vitamin D--3.5 g--7 g--2 g--47%--L-Ascorbic Acid,Zinc Sulfate,DL-Alpha-Tocopheryl Acetate,Nicotinamide,Ferric--Vitamin E--1.5 mg--0.9 mg--Pyrophosphate,Manganese Sulphate,Calcium D-Pantothenate,Pyridoxine Hydrochloride,--3 mg--30%--RiboflavinThiamine MononitrateRetinyl PalmitateFolic Acid,D-BiotinPotassium lodide,--Calcium--285.5 mg--571 mg--171 mg--57%--Chromium Chloride,Sodium SeleniteErgocalciferol)L-Choline Bitartrate,Sweetener--Chromium--16.5 g--33 g--10 g--66%--INS 950,Inositol.--Iron--0.5mg--1 mg--0.3 mg--5%--ALLERGENS:Contains MILK and SOY.--Processed in a plant where nut(s) containing products are manufactured.--lodide--25 g--50g--15 g--36%--Magnesium--25 mg--50 mg--15 mg--11%--Manganese--0.35 mg--0.7 mg--0.2 mg--15%--Molybdenum--23 g--45 g--13 g--100%--Phosphorus--180.5 mg--361 mg--108 mg--36%--Selenium--20 g--40 g--12 g--100%--Zinc--1 mg--2 mg--0.6 mg--12%--Creatine Monohydrate^ 0.5g--1g--0.3g--L-Glutamine^--0.5g--1g--0.3g--Choline^--125 mg--250 mg--75 mg--Inositol^--125 mg--250 mg--75mg--All Values are considered averages unless otherwise indicated.--Dietary Allowances according to Indian Council of Medical Research Guideline 2020.--Daily Value not established.--BANNED--CHOICE--SUPPORTSWEIGHT--SUBSTANCE--REGULARLY--GAIN GOALS*--TESTED--BANNED"
https://m.media-amazon.com/images/I/61qBC3QCpKL.jpg,731432,item_weight,3 kilogram,"WHAT--1251 Calories & 50 Grams of Protein--Helps Reach Serious Weight Gain Goals--NUTRITION--WHEN--Between Meals, After Weight--SERIOUS--Training or Before Bed--MASS--50g--256g--VANILLA FLAVOUR--OCOFORSPEC--NET WT.3kg(6.6b)--WHY--Weiqht Gain Formula with Calories--SS--that Count During Recovery"
https://m.media-amazon.com/images/I/41jz25vrqpL.jpg,308671,item_weight,9 gram,.636
https://m.media-amazon.com/images/I/81fRIl3bhHL.jpg,917343,item_weight,18.0 ounce,MARFULA--Beam Cover 18oz vinyl--Easy to Clean--MoreDurable--Indoor& Outdoor Use
https://m.media-amazon.com/images/I/61ZcOamhAXL.jpg,359859,item_weight,0.13 pound,"PRODUCT PARAMETER--Weight:0.13 Ibs--0.8""--tIDOGEAR--3.93""--3.93""--1.57"""
https://m.media-amazon.com/images/I/6179WU7pPnL.jpg,273748,item_weight,0.41 kilogram,Srtap length: 47.24inch/120cm--Weight:0.41kg--8.66inch/22cm--4.33inch/11cm--7.48inch/19cm
https://m.media-amazon.com/images/I/711UcLF1AOL.jpg,563130,item_weight,2.0 pound,AirPods Pro 2nd/1st Generation--KOREDA Cwte CARRIER CASE
https://m.media-amazon.com/images/I/71bEyocs6cL.jpg,563130,item_weight,2.0 pound,"What Yoy Get?.--1 x AirPods Pro 2nd/1st Generation Case, 1 x Metal Carabiner,--1 x Small Steel Ring,2 x Stickers--Small Steel Ring--AirPods Pro 2nd/1st Generation Case--Metal Carabiner--LUGGAGE STICKER--LUGGAGE STICKER--SIN--TAG--DENVER--+--ASCHES--SFRAGILES--12421+--Stickers--Stickers"
https://m.media-amazon.com/images/I/81P0F4kSO5L.jpg,479564,item_weight,38.0 gram,g-sight.com--QUANTUNXD--38SPC--LASER-CARTRIDGE--Shoot For Life--REPLACEABLE RUBBER STRIKE PAD--88090--wSIGHT--COMES WITH 2 SETS OF BATTERIES--QUANTUM XG--38SPECIAL
https://m.media-amazon.com/images/I/61xt0+F24LL.jpg,254449,item_weight,50.0 gram,VALLEY--Himalayan--SHILAJIT--50GMS 1.76OZ
https://m.media-amazon.com/images/I/41o+Ah16aOL.jpg,254449,item_weight,50.0 gram,Himalayan--SHILAJIT--5OGMS1.76OZ
https://m.media-amazon.com/images/I/61t+5wQl08L.jpg,254449,item_weight,500.0 milligram,"Benefits:--Containing above 85 minerals,Natural--Testosterone Booster, Anti-aging,Anti--diabetic.Mental &Physical Rejuvenation--Stress & Anxiety Reduction,Cure of--thousand diseases& weakness.--Dosage:--Take Pea-nut Sized portion500 mg--Dissolve it in hot water,milk or Juice.Drink--it on empty stomach everymorning--ProductOrigin:Ladakh(J&K)"
https://m.media-amazon.com/images/I/61jznP3TP-L.jpg,254449,item_weight,50.0 gram,Measure about a--pea-sized ball--Dissolve in lukewarm or cold--pure water or milk and drink--Himalayan--SHILAJITS--50 GMS1.76OZ
https://m.media-amazon.com/images/I/41UtmzUICML.jpg,254449,item_weight,76.0 ounce,Himalayan--SHILAJIT--50 GMS (1.76OZ
https://m.media-amazon.com/images/I/71N+e+6NXUL.jpg,639090,item_weight,150.0 gram,NEW--NOUVEAU--Lindt--LINDOR--NDOR--LINDOR--150g--IRRESISTIBLY SMOOTHL'INFINI FONDANT--CARAMEL&SEASALTMILK--CARAMEL ET SEL DE MERLAIT
https://m.media-amazon.com/images/I/71wSp5zkmOL.jpg,639090,item_weight,13.0 gram,"Nutrition Facts--Valeur nutritive--Per 1 ball (13g)--pour 1 boule 13 g)--Calories 80--Calories 80--%valeur--%Daily Value*--quotidienne*--Fat 6 g--8%--Lipides 6 g--8%--Saturated 4.5 g--satures 4.5 g--23 %--23%--+ Trans0g--+trans 0 g--Carbohydrate 6 g--Glucides 6 g--Fibre 0 g--0%--Fibres 0 g--0%--Sugars 5 g--5%--Sucres 5 g--5%--Protein 1 g--Proteines 1 g--Cholesterol O mg--Cholesterol O mg--Sodium 25 mg--1 %--Sodium 25 mg--1 %--Potassium 50 mg--1 %--Potassium 50 mg--1 %--Calcium 20 mg--2%--Calcium 20 mg--2 %--Iron 0.1 mg--1 %--Fer 0.1 mg--1 %--*5% or less is a little,15% or more is a lot--*5% ou moins c'est peu,--15% ou plus c'est beaucoup--Ingredients:Sugars (sugar, lactose--Ingredients :Sucres (sucre, lactose, extrait de--malt d'orge)  Huile de coco  Beurre de--barley malt extract)Coconut oil--cacao  Substances laitieres  Pate de cacao--Cocoa butter  Milk ingredients--Cocoa mass Caramel paste--Pate de caramel (sucre, beurre de cacao--creme en poudre, sel, lecithine de soja)--(sugar, cocoa butter, cream powder-- Lecithine de soja  Sel de mer (Fleur de--salt, soy lecithin)  Soy lecithin  Sea--sel)  Arome artificial--salt (Fleur de sel)Artificial flavour--Peut contenir:Arachides Noix--May Contain: Peanuts  Tree nuts"
https://m.media-amazon.com/images/I/61dRC9mLuLL.jpg,639090,item_weight,150.0 gram,"3.74""--Lindt--LINDOR--8.27""--LINDOR--150 g--IRRESISTIBLY SMOOTH-L'INFINI FONDANT--CARAMEL & SEA SALTMILK--CARAMEL ET SEL DE MER LAIT"
https://m.media-amazon.com/images/I/718Y1zul73L.jpg,675317,item_weight,2.1 pound,Details--Solidhandle7mm--Grip comfortable--Strong internal construction--2.10--Weight 2.1lbs
https://m.media-amazon.com/images/I/61HmWvlaCgS.jpg,844474,item_weight,0.0 pound,90
https://m.media-amazon.com/images/I/61hmMEg2+JL.jpg,625310,item_weight,40.0 gram,"Portable and lightweight--In addition to having a very beautiful design,the blade speakers are--also very thin. At its thinnest point, it's only 3 millimeters, and it's only--40 grams in total. Anyway,you can keep it in your wallet or pocket--It's easy to carry anywhere.--Thin as a blade--The speakerits is lightly the thinest, that is why we named it Blade--being4 to 5 times louder than the average cell phone speakers--volume,reaching up to ll5db"
https://m.media-amazon.com/images/I/717jdsjET2S.jpg,299791,item_weight,30.0 gram,Adjustable Chain:.--55cm+5cm/22+2 inches--Width: 3mm--High Quality Black Plated--37mm--NC--IN--LISERTY--ER--30mm--24mm--Net weight:30g
https://m.media-amazon.com/images/I/71UctMVz2wL.jpg,334327,item_weight,1.43 pound,"NOTADJUSTABLE--0.7""18 mm)--H-2.2""(5.7 cm)--000000000000000--Be careful--when ordering--W- 4.1""(10.5 cm)--1.43lb (0.65kg)--L-7.9""(20 cm)"
https://m.media-amazon.com/images/I/71Y2sN5CZ2L.jpg,601746,item_weight,200.0 kilogram,X+--Hold up to 200 kg
https://m.media-amazon.com/images/I/71TIH9xp14L.jpg,844474,item_weight,260.0 gram,Lightweight :260g--Large capacity 40L--45cm--YINGLANG--17.7in--23x19cm--20cm--36cm--7.87in--14.1in
https://m.media-amazon.com/images/I/51MfQdcFO4L.jpg,318770,wattage,20.0 watt,Used with 20w charger--50%--After 30 mins
https://m.media-amazon.com/images/I/61IZwm4favL.jpg,523149,item_weight,4.0 gram,Tungsten steel--TEWN--High polished--4mm--4g
https://m.media-amazon.com/images/I/71Cpa4ITxCL.jpg,564709,item_weight,23.0 kilogram,Freins a double disque pour un freinage stable--Portable et pliable- le 23kg
https://m.media-amazon.com/images/I/71XKEn+9WSL.jpg,564709,item_weight,0.0 ounce,Pliage rapide--& Facile a porter--Batterie--Position de I'engrenage--Le bouton de I'interr--La vitesse--Leger--Controlede--Taccelerateur--0O--Plier--.00000.--Tension--Clignotant--Plie--cloche
https://m.media-amazon.com/images/I/71Yl8r0WgHL.jpg,120219,maximum_weight_recommendation,12.0 ounce,Foldable design.--Convenient storage saves space.--Comes with handle.--Easy and convenient retrieval and storage--Reinforce edges--Durable and not easy to run--Widen the interval.--Fits more bulky clothes.
https://m.media-amazon.com/images/I/71VHlwzHsIL.jpg,630869,item_weight,34.5 gram,"Product Detail--Weight: 34.5 g--Inner Perimeter6.75~7""--Durable Elastic Rope--6mm--8mm--Alloy Charms--0.65""--Green Agate--leaf charm--Natural Gemstone--0.65""--erfum--Gift box--Tree of Life & Leaf Charm"
https://m.media-amazon.com/images/I/81aU1hA-LKL.jpg,507988,item_weight,60.0 gram,PASSGENAU FUR DAS--MADE IN--KNDERBETT--EUROPE--BEZUG 100%--BAUMWOLLE--DREH- UND--WENDBAR--60--BEZUG--WASCHBAR--BEI 60 GRAD
https://m.media-amazon.com/images/I/911ddalhbYL.jpg,529606,item_weight,4.0 pound,"WIE--BENUTZT--MAN--EL--HU--M--GL--AUNE--BRENNE--Gluckslicht--UCKSL--15--ICHT--We--GUTELAUNE--LUCKSLICHT--TO--AN--B--*--ICH BRENNE--I--IT--Gluckslicht 3BB--GLUCKSLICH--ke--3--S1-1--S--2.uberlegen sich die favorisierte--1.Schneiden Sie einfach das--3.1n Wasser legen 10-15 Sekunden--Position auf der Kerze und schneidet--gewunschte Motivaus--den weiBen Bereich um die Rander.--und voll durchnasst.--KSLIC--Gluckslicht--Gluckslicht--luckslicht33--OSSI--75.Trocknen & genieBen,Halten--4.Aufbringen und Tragerpapier--6.Im Anschluss sollte die Folie auf der--Sie die Folie dabei mit einem--entfernen und schieben das--Kerze am besten einen ganzen--Finger vorsichtig in Position.--Tag bei--Raumtemperatur trocknen--Tragerpapier zur Seite--Tipps: --Bitte--lesen Sie vor Gebrauch die Gebrauchsanweisung"
https://m.media-amazon.com/images/I/71CPTuB3GzL.jpg,275506,item_weight,32.0 gram,D--Conduction osseuse--Memoire32G--12heures--IP68etanche--Dans l'oreille--Bluetooth 5.3
https://m.media-amazon.com/images/I/61ZR+zqTeFL.jpg,275506,item_weight,32.0 gram,"Relxhome ecouteurs a--other--conduction osseuse autre--Conduction osseuse--Conduction aerienne--Memoire 32G--Memoire 8G--Bluetooth 5.3--Bluetooth 5.0--12 heures d'utilisation--8 heures d'utilisation--IP68 etanche,--Non etanche,--support de natation--pas de support de natation"
https://m.media-amazon.com/images/I/71IqOdJNJ0L.jpg,810266,item_weight,13.5 ounce,"Weight: 13.5oz--Capacity: 14oz/420ml--3.78'--Gorgous--4.8""--.83"
https://m.media-amazon.com/images/I/812RLyHuZgL.jpg,932012,item_weight,7.0 ounce,"It is never too late to fall in lo--Love's tongue is in the eyes--SAN--ARA--TCS--the first time, my world blosso--these have been kissed away--WI--My,--notm--Sleep le."
https://m.media-amazon.com/images/I/61nQgfAzcjL.jpg,523149,item_weight,15.9 gram,18mm--25mm--Total Weight ~15.9g--Real S999 Sterling Silver Ring
https://m.media-amazon.com/images/I/51LXZCTnMuL.jpg,299791,item_weight,35.3 gram,fashionJewelry--6cm--2.5cm--3.5cm--3.8cm--4.6cm--Material:Alloy+Dripping oil+Natural stone--Weight:35.3g
https://m.media-amazon.com/images/I/71PKpcLG-3L.jpg,308856,item_weight,10 kilogram,"drools--Well fed.Well bred.--NTRODUCINGSSS--OPTIMUM PERFORMANCE--FOR ADULT--Optimum ratio of protein and energy--Contains high quality proteins,vitamins and minerals.--Easily digestible.--BIOPLEX--MYCOSORB--Yea-Sacc,--ENRICHED WITH--Net wt.10 Kg"
https://m.media-amazon.com/images/I/71om5sNcHSL.jpg,308856,item_weight,10 kilogram,"W--drools--F 1299 ONLY--Well fed. Well bred.--INTRODUCING>>--OPTIMUMPERFORMANCE--FOR ADULT--Optimum ratio of protein and energy.--Contains high quality proteins, vitamins and minerals.--Easily digestible.--BIOPLEX MYCOSORB--Yea-Sacc--ENRICHED WITH--Net wt.10 Kg"
https://m.media-amazon.com/images/I/51iLFnog-TL.jpg,993359,item_weight,200 gram,"Variety--Cumin--Item Form--more--Powders, Seeds--CHOICE--Net Quantity--200.0 Gram--Diet Type--Vegetarian"
https://m.media-amazon.com/images/I/71ZTyrP+83L.jpg,731432,item_weight,100 gram,For Better Results We Recommend Minimum 90 Day's Usage--i.e. 3 Packs Each of BRESTONE Cream & Capsule--Hassnar's--BRESTO--BRES--CARE CAPS--BRESTONE--BODY CAR--BODY CARE CAPSULE--For--BRE--Feminine--x--Beauty.--BODYMA--BRE--90 Capsules--Hassnar's--BODYM--BRESTONE--BODY MASSAGE CREAM--100 gm
https://m.media-amazon.com/images/I/71IXiyI6MgL.jpg,639090,item_weight,315.0 gram,"Mon Cheri Cherry Liqueur Chocolates Box 315g--Chocolates--Ingredients: Semi-dark chocolate 49% (sugar, cocoa mass, cocoa butter, emulsifier--lecithin (S0Y), vanillin), sugar, cherry (18%), liqueur 13% (glucose syrup, water, alcohol--sugar, flavourings), cocoa butter. May contain MILK COMPONENTS.--Nutrition per 100g--Energy(kl/kcal)--1902/455--Best before: see print--Fat--20.3g--Content (net):315g--13.2g--of which saturates--Store at a dry place and protected from heat.--52.8g--Carbohydrates--of which sugar--48.3q--Protein--3g--Salt--0g--DFB Delicious Food & Beverages Ltd, 71-75 Shelton Street, London, WC2H 9J0"
